// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
16717	-31.371638	-26.340140	-20.804535	-0.315965	-0.263502	-0.204471	0.999956	-0.003162	0.008697	-0.001744	0.073878	-0.782174	0.568583	0.243842	169.471828	27.740350	-74.635267	0.234509	-0.853433	-0.465465	-0.925491	-0.342512	0.161718	-0.297443	0.392859	-0.870166
16718	-31.495539	-26.925520	-18.536605	-0.316051	-0.268269	-0.184929	0.999994	0.000897	0.002146	-0.002599	0.073992	-0.784106	0.566917	0.241472	169.750473	27.553339	-74.254062	0.240593	-0.853311	-0.462574	-0.924779	-0.346261	0.157754	-0.294785	0.389824	-0.872433
16719	-31.445553	-26.491943	-17.810510	-0.314288	-0.263651	-0.180265	0.999984	0.004518	-0.003074	-0.001455	0.079635	-0.783843	0.566623	0.241221	170.322478	27.930774	-74.136770	0.241501	-0.849867	-0.468404	-0.926705	-0.345194	0.148521	-0.287913	0.398205	-0.870941
16720	-30.407538	-24.615588	-18.883404	-0.302016	-0.245636	-0.192757	0.999945	0.007104	-0.007191	0.002775	0.088604	-0.779928	0.569901	0.243053	170.894321	28.693127	-74.645474	0.232276	-0.845893	-0.480118	-0.932035	-0.334723	0.138823	-0.278136	0.415242	-0.866149
16721	-28.404713	-22.022547	-20.636613	-0.279693	-0.221293	-0.211083	0.999864	0.008177	-0.010349	0.009891	0.098480	-0.770946	0.578600	0.247318	171.103335	29.689486	-76.139375	0.208112	-0.843426	-0.495299	-0.940850	-0.311048	0.134350	-0.267376	0.438043	-0.858271
16722	-25.598311	-19.533885	-21.972938	-0.249630	-0.197909	-0.224631	0.999729	0.008138	-0.013096	0.017415	0.107998	-0.756622	0.592586	0.254366	170.746544	30.858095	-78.695067	0.168281	-0.841785	-0.512914	-0.951669	-0.274357	0.138039	-0.256920	0.464895	-0.847269
16723	-22.465535	-17.650861	-22.349208	-0.216744	-0.179944	-0.228437	0.999559	0.007727	-0.016237	0.023642	0.117431	-0.737315	0.610413	0.264524	169.801010	32.238009	-82.196389	0.114846	-0.838006	-0.533438	-0.962260	-0.227212	0.149771	-0.246712	0.496105	-0.832474
16724	-19.201543	-16.193462	-22.876069	-0.182851	-0.165482	-0.233593	0.999385	0.007313	-0.019521	0.028199	0.127208	-0.713627	0.630464	0.277614	168.298224	33.822790	-86.487981	0.050891	-0.829203	-0.556626	-0.970462	-0.172666	0.168493	-0.235826	0.531610	-0.813497
16725	-15.996165	-14.643149	-23.553423	-0.149858	-0.149557	-0.240078	0.999220	0.007139	-0.022724	0.031501	0.137818	-0.685996	0.651530	0.293130	166.282217	35.574234	-91.467645	-0.020832	-0.813096	-0.581757	-0.974690	-0.113031	0.192881	-0.222587	0.571051	-0.790162
16726	-12.845060	-12.766206	-24.130214	-0.117586	-0.130260	-0.245321	0.999035	0.006594	-0.026103	0.034699	0.149046	-0.654167	0.673033	0.311251	163.617423	37.433928	-97.213090	-0.099701	-0.787771	-0.607846	-0.973333	-0.049624	0.223963	-0.206595	0.613966	-0.761816
16727	-10.571918	-10.585303	-25.437051	-0.094067	-0.108320	-0.257784	0.998811	0.005172	-0.029152	0.038722	0.159859	-0.617488	0.694812	0.332250	160.050776	39.232237	-103.917419	-0.186307	-0.751849	-0.632465	-0.964303	0.016636	0.264280	-0.188177	0.659125	-0.728110
16728	-7.769084	-8.747764	-26.546160	-0.065232	-0.089839	-0.267911	0.998511	0.002648	-0.031871	0.044197	0.168719	-0.574849	0.716846	0.356672	155.255825	40.689242	-111.846611	-0.282165	-0.703801	-0.651956	-0.944511	0.084667	0.317382	-0.168174	0.705333	-0.688638
16729	-4.986682	-7.657826	-27.625288	-0.036424	-0.079098	-0.277526	0.998077	-0.001414	-0.033789	0.051953	0.173315	-0.524697	0.739108	0.385195	148.930225	41.331758	-121.228969	-0.389310	-0.642095	-0.660418	-0.909135	0.152637	0.387525	-0.148023	0.751276	-0.643174
16730	-2.547448	-7.813238	-28.445249	-0.010583	-0.081056	-0.284443	0.997460	-0.006891	-0.034906	0.061707	0.171294	-0.465506	0.760896	0.418330	141.099954	40.552461	-131.950484	-0.507925	-0.565089	-0.650144	-0.851718	0.216609	0.477134	-0.128796	0.796088	-0.591317
16731	0.291127	-9.270580	-28.785320	0.020098	-0.095486	-0.286074	0.996668	-0.013287	-0.036118	0.071921	0.161978	-0.396412	0.780076	0.456183	132.330319	37.907106	-143.377084	-0.633241	-0.470679	-0.614383	-0.766246	0.269510	0.583294	-0.108962	0.840134	-0.531321
16732	3.109105	-11.493376	-28.588984	0.051101	-0.117215	-0.281812	0.995744	-0.020881	-0.036831	0.081863	0.144404	-0.317447	0.793708	0.498400	123.415043	33.069812	-154.560042	-0.756750	-0.359978	-0.545661	-0.647862	0.301650	0.699487	-0.087201	0.882849	-0.461490
16733	6.019211	-14.640725	-28.642763	0.083976	-0.147730	-0.279315	0.994758	-0.029216	-0.036672	0.090872	0.118236	-0.229621	0.798524	0.543741	115.064617	26.010546	-164.634582	-0.866589	-0.238136	-0.438537	-0.495294	0.303239	0.814082	-0.060881	0.922679	-0.380731
16734	10.323772	-17.838294	-31.547733	0.131830	-0.178201	-0.304228	0.993951	-0.037689	-0.036735	0.096388	0.085798	-0.135745	0.790983	0.590388	107.558571	17.218392	-173.179578	-0.948424	-0.113436	-0.296015	-0.316053	0.266029	0.910680	-0.024555	0.957267	-0.288160
16735	17.333028	-18.358876	-30.685521	0.201453	-0.178969	-0.291453	0.994087	-0.043733	-0.038825	0.091496	0.056092	-0.043429	0.769571	0.634609	100.962246	8.132052	179.748223	-0.989935	0.004350	-0.141455	-0.138037	0.190771	0.971881	0.031213	0.981625	-0.188250
16736	25.486515	-19.814992	-23.477718	0.278985	-0.187130	-0.214759	0.995146	-0.044460	-0.042373	0.076897	0.037709	0.040358	0.738576	0.671904	95.408006	0.084185	173.668040	-0.993899	0.110289	-0.001469	0.008941	0.093834	0.995548	0.109935	0.989460	-0.094247
16737	31.128459	-20.000698	-12.157116	0.327662	-0.184453	-0.099837	0.996376	-0.039117	-0.044297	0.061178	0.030804	0.113658	0.705484	0.698874	91.225886	-6.626833	168.182617	-0.972266	0.203425	0.115402	0.117312	-0.002688	0.993091	0.202330	0.979087	-0.021251
16738	33.130117	-18.070612	-2.004667	0.340083	-0.164075	-0.000993	0.997411	-0.032953	-0.039853	0.049975	0.027670	0.175461	0.673714	0.717327	88.201948	-12.382808	163.578883	-0.936895	0.276119	0.214442	0.196724	-0.090689	0.976256	0.289010	0.956835	0.030647
16739	31.834242	-17.740011	1.535318	0.325332	-0.161810	0.029363	0.998122	-0.028696	-0.028491	0.046023	0.018868	0.225764	0.643009	0.731583	85.714511	-17.822273	160.490052	-0.897349	0.317943	0.306065	0.262729	-0.172367	0.949349	0.354595	0.932310	0.071140
16740	32.740853	-16.088191	-1.986001	0.334532	-0.146071	-0.010181	0.998443	-0.027394	-0.016661	0.045656	0.002347	0.266446	0.611340	0.745161	83.091591	-23.217349	159.004731	-0.858003	0.329275	0.394220	0.322280	-0.252517	0.912344	0.399959	0.909842	0.110542
16741	32.579674	-16.347774	-1.532960	0.331922	-0.150963	-0.007544	0.998883	-0.024315	-0.012151	0.038662	-0.012534	0.298774	0.582215	0.756044	80.662844	-27.798789	158.169283	-0.821154	0.328949	0.466368	0.366854	-0.321737	0.872871	0.437178	0.887850	0.143519
16742	34.963795	-19.871564	5.564469	0.353341	-0.189643	0.062981	0.999523	-0.017749	-0.011119	0.022708	-0.017908	0.320486	0.561868	0.762412	79.073035	-30.584524	157.255479	-0.793936	0.332836	0.508809	0.387448	-0.367968	0.845271	0.468562	0.868228	0.163186
16743	38.391263	-22.178732	14.155710	0.383382	-0.218854	0.147392	0.999900	-0.007080	-0.011153	0.004963	-0.013140	0.331878	0.555024	0.762648	78.950715	-31.385824	155.916637	-0.779369	0.348357	0.520798	0.388443	-0.383551	0.837855	0.491625	0.855299	0.163611
16744	40.470550	-20.674667	20.013560	0.400819	-0.212026	0.202381	0.999901	0.003717	-0.007528	-0.011264	-0.001592	0.331290	0.561637	0.758161	80.023259	-30.273726	154.653194	-0.780488	0.369715	0.504132	0.374544	-0.369124	0.850567	0.500555	0.852677	0.149622
16745	41.637704	-18.090918	19.323786	0.412562	-0.192717	0.189832	0.999660	0.012432	0.002556	-0.022792	0.010135	0.316434	0.578407	0.751806	81.519563	-27.650056	154.503649	-0.799533	0.381295	0.464070	0.350816	-0.330686	0.876113	0.487519	0.863285	0.130630
16746	38.950481	-15.367645	12.085899	0.386733	-0.166529	0.112070	0.999335	0.018481	0.014929	-0.027658	0.016451	0.289195	0.600815	0.745062	83.019974	-24.278206	155.913646	-0.832192	0.372019	0.411168	0.322991	-0.277502	0.904804	0.450704	0.885773	0.110776
16747	32.616148	-13.590208	4.908425	0.322379	-0.147727	0.037587	0.998844	0.023963	0.024856	-0.033448	0.019478	0.250665	0.628034	0.736452	84.775223	-20.165849	158.532324	-0.873576	0.343541	0.344739	0.286162	-0.210388	0.934798	0.393671	0.915268	0.085481
16748	27.932601	-13.236119	-1.878295	0.272910	-0.142652	-0.031085	0.998333	0.028194	0.030413	-0.040145	0.022855	0.203190	0.658401	0.724362	87.001788	-15.323594	161.835044	-0.916383	0.300671	0.264270	0.234450	-0.131973	0.963129	0.324461	0.944553	0.050445
16749	24.413622	-13.135703	-7.376809	0.235095	-0.139775	-0.085974	0.997887	0.031585	0.033034	-0.046179	0.028067	0.149184	0.690000	0.707712	89.808789	-9.928900	165.561792	-0.953913	0.245601	0.172426	0.166147	-0.046224	0.985017	0.249892	0.968268	0.003287
16750	22.262666	-12.473539	-11.157338	0.211921	-0.131647	-0.123403	0.997556	0.033433	0.034753	-0.050563	0.034827	0.090278	0.720488	0.686684	93.133039	-4.232295	169.723116	-0.981274	0.177919	0.073800	0.082258	0.040631	0.995782	0.174170	0.983206	-0.054506
16751	20.757686	-11.783705	-13.615535	0.195852	-0.123542	-0.147617	0.997357	0.033759	0.036736	-0.052817	0.041456	0.027976	0.747790	0.662049	96.891143	1.430149	174.447181	-0.994997	0.096733	-0.024958	-0.013052	0.121818	0.992467	0.099045	0.987827	-0.119946
16752	19.668270	-10.670545	-15.688778	0.184133	-0.111189	-0.168267	0.997241	0.032686	0.041291	-0.052321	0.044200	-0.037205	0.770537	0.634772	101.040354	6.623760	-179.929515	-0.993324	-0.001222	-0.115349	-0.113450	0.191361	0.974941	0.020882	0.981519	-0.190222
16753	18.261131	-8.553214	-18.371492	0.168961	-0.088490	-0.194756	0.997093	0.030462	0.048166	-0.050564	0.040147	-0.105244	0.787864	0.605461	105.577377	10.993835	-173.141861	-0.974624	-0.117220	-0.190703	-0.214451	0.244682	0.945590	-0.064180	0.962492	-0.263611
16754	16.254144	-6.415386	-21.812805	0.146650	-0.065233	-0.228545	0.996779	0.028639	0.056210	-0.049513	0.028734	-0.176795	0.799706	0.573051	110.649035	14.393709	-165.052554	-0.935835	-0.249837	-0.248584	-0.315701	0.280711	0.906385	-0.156668	0.926705	-0.341573
16755	12.694467	-5.725037	-25.612131	0.107447	-0.056231	-0.264823	0.996267	0.026806	0.062904	-0.052696	0.013210	-0.253513	0.804562	0.536877	116.274294	17.065611	-155.676656	-0.871113	-0.393750	-0.293467	-0.422118	0.294989	0.857203	-0.250954	0.870599	-0.423178
16756	6.282765	-9.113039	-31.487924	0.036316	-0.086244	-0.319989	0.995659	0.023933	0.066321	-0.060760	-0.001511	-0.336586	0.799386	0.497685	122.349410	19.427402	-145.095685	-0.773415	-0.539628	-0.332612	-0.536621	0.278039	0.796701	-0.337443	0.794667	-0.504616
16757	-2.996520	-14.706867	-38.937007	-0.063595	-0.130888	-0.390506	0.995191	0.032139	0.061971	-0.068708	-0.006084	-0.420750	0.788312	0.448884	129.942804	21.601199	-133.999441	-0.645865	-0.668826	-0.368144	-0.657903	0.242946	0.712840	-0.387327	0.702602	-0.596933
16758	-15.022936	-19.599024	-39.820356	-0.182547	-0.165536	-0.397698	0.994841	0.041483	0.045361	-0.080699	0.011874	-0.502809	0.768631	0.395283	139.079797	24.567029	-122.905994	-0.494084	-0.763562	-0.415758	-0.782336	0.181868	0.595713	-0.379251	0.619594	-0.687220
16759	-22.885840	-21.202733	-34.925699	-0.254802	-0.172621	-0.351916	0.994126	0.044653	0.022926	-0.095887	0.054488	-0.582072	0.733828	0.346005	149.506959	28.866467	-111.182709	-0.316445	-0.816576	-0.482770	-0.891988	0.082945	0.444384	-0.322830	0.571248	-0.754623
16760	-26.395904	-23.747866	-28.501172	-0.287093	-0.198989	-0.290858	0.994476	0.038919	0.008644	-0.097096	0.104098	-0.650980	0.687188	0.305224	160.275489	32.714838	-98.942000	-0.130778	-0.831145	-0.540458	-0.958237	-0.033872	0.283961	-0.254319	0.555023	-0.792004
16761	-31.451864	-28.548962	-22.376276	-0.335431	-0.254504	-0.229636	0.996760	0.026308	0.003364	-0.075930	0.141716	-0.699332	0.643915	0.276088	168.972543	34.656879	-88.725429	0.018297	-0.822369	-0.568661	-0.978873	-0.130579	0.157341	-0.203648	0.553768	-0.807384
16762	-36.768257	-29.295834	-18.298380	-0.380118	-0.275817	-0.183802	0.999116	0.011830	0.006683	-0.039794	0.156549	-0.724507	0.619723	0.257925	173.524190	34.594945	-83.104103	0.098836	-0.817231	-0.567771	-0.978743	-0.182872	0.092842	-0.179703	0.546526	-0.817934
16763	-37.371883	-25.546370	-18.030177	-0.378209	-0.252347	-0.175205	0.999874	-0.000043	0.013500	-0.008294	0.150256	-0.733043	0.615735	0.246861	174.261020	33.158377	-81.768488	0.119859	-0.828537	-0.546955	-0.976906	-0.196586	0.083713	-0.176883	0.524290	-0.832966
16764	-34.995616	-25.269231	-17.829581	-0.349945	-0.257294	-0.171547	0.999814	-0.005481	0.015277	0.010426	0.134231	-0.731084	0.624199	0.240569	173.005980	31.287091	-82.942114	0.105003	-0.848100	-0.519327	-0.977268	-0.184715	0.104058	-0.184179	0.496595	-0.848217
16765	-32.598711	-26.399383	-15.753775	-0.322925	-0.270247	-0.153107	0.999782	-0.003615	0.010685	0.017576	0.120666	-0.723009	0.637469	0.237341	171.509884	29.804399	-85.067824	0.074604	-0.864514	-0.497041	-0.979070	-0.158145	0.128110	-0.189358	0.477080	-0.858218
16766	-29.462727	-24.956627	-12.982028	-0.291058	-0.253867	-0.129492	0.999868	0.002336	0.003142	0.015752	0.116599	-0.713338	0.649701	0.235462	170.799363	29.172223	-87.052858	0.044893	-0.872004	-0.487436	-0.981822	-0.128587	0.139611	-0.184420	0.472308	-0.861925
16767	-26.063261	-21.177189	-13.297114	-0.257556	-0.213810	-0.135650	0.999890	0.007819	-0.003915	0.011958	0.121917	-0.703658	0.659531	0.234562	170.897484	29.401069	-88.684681	0.019998	-0.870975	-0.490920	-0.985364	-0.100309	0.137826	-0.169287	0.480979	-0.860233
16768	-24.196194	-15.612122	-15.655086	-0.238626	-0.157036	-0.160671	0.999825	0.011219	-0.009849	0.011270	0.133644	-0.692426	0.668770	0.235439	171.349826	30.318237	-90.356451	-0.005370	-0.863218	-0.504802	-0.989078	-0.069771	0.129832	-0.147293	0.499986	-0.853416
16769	-21.598152	-10.822422	-17.814793	-0.211894	-0.109535	-0.182178	0.999743	0.010311	-0.013619	0.014890	0.146394	-0.677708	0.679499	0.239920	171.381111	31.610451	-92.595209	-0.038561	-0.850758	-0.524141	-0.991250	-0.033700	0.127627	-0.126243	0.524476	-0.842014
16770	-18.264941	-7.362985	-18.404419	-0.177866	-0.076345	-0.187551	0.999575	0.007509	-0.016380	0.022926	0.157053	-0.656815	0.694144	0.249185	170.410659	33.049982	-96.016660	-0.087858	-0.833578	-0.545370	-0.990118	0.013003	0.139631	-0.109302	0.552249	-0.826483
16771	-14.342162	-6.327104	-16.828233	-0.138152	-0.067426	-0.171004	0.999249	0.003792	-0.017653	0.034294	0.163185	-0.627525	0.714299	0.263365	168.021239	34.309345	-101.110063	-0.159167	-0.810526	-0.563661	-0.982434	0.073704	0.171437	-0.097410	0.581047	-0.808020
16772	-10.446523	-6.721049	-14.678460	-0.098669	-0.071882	-0.148506	0.998794	-0.000321	-0.017320	0.045932	0.163064	-0.589452	0.739343	0.281652	164.118606	34.971021	-107.903774	-0.251912	-0.779760	-0.573162	-0.963470	0.146436	0.224238	-0.090920	0.608713	-0.788164
16773	-6.332422	-7.259302	-13.186193	-0.056893	-0.076301	-0.132627	0.998305	-0.003205	-0.017029	0.055568	0.157896	-0.543102	0.767140	0.302663	159.099905	34.820682	-116.026467	-0.360219	-0.737692	-0.571010	-0.928849	0.226871	0.292863	-0.086497	0.635877	-0.766928
16774	-2.673993	-7.723392	-11.553750	-0.019835	-0.079235	-0.115500	0.997855	-0.005221	-0.016820	0.063046	0.148547	-0.489307	0.795493	0.325120	153.455891	33.676508	-124.975146	-0.477024	-0.681890	-0.554503	-0.875072	0.309751	0.371891	-0.081831	0.662631	-0.744462
16775	0.630784	-8.847506	-10.424176	0.014039	-0.088387	-0.103462	0.997475	-0.006772	-0.015665	0.068938	0.134967	-0.429157	0.822663	0.347612	147.715639	31.360757	-134.190801	-0.595216	-0.612271	-0.520425	-0.799935	0.389981	0.456090	-0.076295	0.687779	-0.721900
16776	4.312136	-10.378157	-8.707900	0.051729	-0.100854	-0.085658	0.997238	-0.007234	-0.013968	0.072586	0.117755	-0.364380	0.847136	0.368405	142.469080	27.903803	-143.101324	-0.706721	-0.530596	-0.467988	-0.704122	0.463010	0.538362	-0.068969	0.709993	-0.700823
16777	8.699411	-11.469488	-6.477593	0.095828	-0.108362	-0.062872	0.997263	-0.006527	-0.012705	0.072537	0.099156	-0.298041	0.867326	0.386116	138.165239	23.713118	-151.246688	-0.802680	-0.440426	-0.402157	-0.593568	0.524173	0.610671	-0.058155	0.728881	-0.682165
16778	13.690362	-11.587916	-3.559635	0.144602	-0.106586	-0.033424	0.997726	-0.003103	-0.012877	0.066093	0.083663	-0.235375	0.882571	0.398330	135.212510	19.584177	-158.269674	-0.875198	-0.348820	-0.335191	-0.482122	0.571863	0.663725	-0.039837	0.742494	-0.668667
16779	21.534993	-6.416611	-1.734170	0.218506	-0.052828	-0.014455	0.998552	0.002091	-0.013807	0.051951	0.075584	-0.183529	0.893183	0.403520	133.725325	16.447443	-163.845035	-0.921208	-0.266851	-0.283136	-0.388849	0.606978	0.693090	-0.013095	0.748578	-0.662918
16780	29.052718	2.555205	-0.637438	0.289537	0.035030	-0.002207	0.999345	0.008160	-0.013474	0.032586	0.075927	-0.148251	0.900848	0.400912	133.625384	14.813189	-167.683473	-0.944514	-0.206223	-0.255668	-0.327983	0.634583	0.699808	0.017926	0.744833	-0.667010
16781	32.614261	11.857263	-0.822940	0.324416	0.123384	-0.002955	0.999749	0.012454	-0.011560	0.014622	0.082349	-0.129474	0.906893	0.392430	134.496773	14.535633	-169.872767	-0.952910	-0.170206	-0.250982	-0.299471	0.658471	0.690459	0.047744	0.733107	-0.678435
16782	30.362900	16.116295	-1.076079	0.303745	0.161153	-0.006517	0.999884	0.013656	-0.006726	-0.000389	0.090369	-0.126049	0.911538	0.380847	135.925314	15.115199	-170.402125	-0.951890	-0.160964	-0.260761	-0.298631	0.678135	0.671530	0.068739	0.717094	-0.693578
16783	22.533058	10.843021	-1.668243	0.226512	0.106147	-0.015219	0.999839	0.014129	0.000210	-0.011079	0.096183	-0.134934	0.915384	0.366898	137.804313	15.968171	-169.424251	-0.945083	-0.176454	-0.275103	-0.317612	0.694357	0.645748	0.077075	0.697662	-0.712269
16784	17.179832	5.941362	-2.310399	0.172789	0.056481	-0.023005	0.999655	0.017062	0.005110	-0.019280	0.100858	-0.152771	0.919214	0.348618	140.366004	16.974043	-167.283545	-0.932977	-0.210537	-0.291938	-0.351181	0.710252	0.610093	0.078903	0.671726	-0.736586
16785	13.590217	4.431512	-3.591020	0.136537	0.041943	-0.036320	0.999511	0.019594	0.009146	-0.022596	0.103277	-0.174677	0.923057	0.326784	143.448636	17.747573	-164.471593	-0.917644	-0.254975	-0.304824	-0.389972	0.725400	0.567201	0.076497	0.639361	-0.765092
16786	11.335137	5.146443	-6.079649	0.113672	0.050093	-0.061334	0.999434	0.020310	0.013774	-0.023010	0.101580	-0.198224	0.926570	0.303079	146.763844	17.962641	-161.250572	-0.900778	-0.305763	-0.308397	-0.428910	0.737701	0.521376	0.068087	0.601918	-0.795650
16787	8.441764	5.989272	-9.370676	0.084094	0.059805	-0.094053	0.999386	0.019543	0.017998	-0.022848	0.095633	-0.222738	0.929218	0.278920	150.062695	17.576554	-157.774381	-0.882485	-0.360596	-0.301980	-0.467292	0.745183	0.475753	0.053475	0.560958	-0.826116
16788	4.016639	6.183121	-11.982831	0.038997	0.062985	-0.119609	0.999385	0.016914	0.021326	-0.022101	0.085698	-0.247470	0.930477	0.256178	153.044988	16.634977	-154.226133	-0.862829	-0.416622	-0.286273	-0.504438	0.746263	0.434320	0.032688	0.519151	-0.854057
16789	-1.353817	4.578543	-13.932998	-0.015522	0.048262	-0.138270	0.999432	0.015633	0.021424	-0.020794	0.074896	-0.270822	0.930639	0.234428	155.757212	15.448899	-150.886578	-0.842092	-0.468961	-0.266379	-0.539191	0.743398	0.395768	0.012426	0.476902	-0.878868
16790	-7.324367	3.557427	-15.523167	-0.075156	0.039342	-0.153375	0.999556	0.015244	0.017124	-0.019044	0.067527	-0.291300	0.929921	0.214084	158.246184	14.496182	-148.013214	-0.821168	-0.512860	-0.250315	-0.570686	0.738624	0.358820	0.000865	0.437503	-0.899216
16791	-10.078346	5.493023	-16.172096	-0.101521	0.058887	-0.159836	0.999692	0.013468	0.010952	-0.017720	0.065024	-0.309121	0.928092	0.197132	160.382455	14.038413	-145.595975	-0.800432	-0.548150	-0.242572	-0.599423	0.731166	0.325713	-0.001179	0.406114	-0.913822
16792	-9.281040	7.547566	-15.630677	-0.092416	0.078742	-0.154909	0.999770	0.010537	0.006262	-0.017603	0.065933	-0.325940	0.924917	0.184238	162.123945	14.008493	-143.389157	-0.778832	-0.578640	-0.242066	-0.627230	0.719639	0.297830	0.001863	0.383790	-0.923418
16793	-7.544380	7.265439	-14.280667	-0.074738	0.074899	-0.142009	0.999831	0.007032	0.003685	-0.016591	0.067851	-0.341443	0.920888	0.175437	163.413403	14.168274	-141.388423	-0.757625	-0.605055	-0.244771	-0.652669	0.705277	0.276781	0.005163	0.369450	-0.929236
16794	-6.567386	5.837469	-12.298268	-0.065234	0.059722	-0.122566	0.999895	0.003703	0.003012	-0.013659	0.068738	-0.354267	0.916978	0.170064	164.242281	14.274001	-139.738129	-0.739540	-0.626330	-0.246559	-0.673090	0.691146	0.263186	0.005567	0.360593	-0.932707
16795	-5.419040	3.903404	-10.559903	-0.054194	0.039594	-0.105388	0.999949	0.000445	0.003574	-0.009462	0.067216	-0.363501	0.913895	0.167762	164.582006	14.171203	-138.547655	-0.726698	-0.641851	-0.244820	-0.686956	0.679446	0.257768	0.000893	0.355501	-0.934676
16796	-4.675581	2.070847	-9.186572	-0.047044	0.020782	-0.091702	0.999977	-0.001741	0.004260	-0.004964	0.063528	-0.368864	0.912060	0.167479	164.550788	13.853272	-137.848413	-0.719807	-0.651574	-0.239436	-0.694132	0.671780	0.258636	-0.007672	0.352368	-0.935830
16797	-3.722763	0.960488	-8.434533	-0.037653	0.009313	-0.084189	0.999980	-0.003700	0.005107	-0.000524	0.057585	-0.370424	0.911548	0.168967	164.174900	13.306625	-137.627141	-0.718940	-0.655858	-0.230162	-0.694778	0.668473	0.265380	-0.020195	0.350704	-0.936268
16798	-3.335916	-0.254000	-7.414196	-0.033791	-0.002974	-0.073929	0.999968	-0.004482	0.005956	0.003052	0.049985	-0.368898	0.912231	0.171028	163.626621	12.555182	-137.777460	-0.722832	-0.655942	-0.217380	-0.690138	0.669328	0.275155	-0.034987	0.348913	-0.936502
16799	-3.358138	-1.298924	-6.135921	-0.033912	-0.013388	-0.061090	0.999963	-0.004263	0.006283	0.004073	0.041978	-0.366456	0.913279	0.172828	163.082521	11.732518	-138.024276	-0.727896	-0.654842	-0.203343	-0.683862	0.671681	0.284914	-0.049992	0.346447	-0.936737
16800	-3.276996	-2.257949	-4.261446	-0.032964	-0.022911	-0.042285	0.999960	-0.005153	0.006430	0.003449	0.033627	-0.364622	0.913882	0.175327	162.459243	10.912952	-138.186444	-0.731840	-0.654652	-0.189317	-0.678235	0.672622	0.295934	-0.066395	0.344978	-0.936260
16801	-2.718733	-3.580222	-5.785592	-0.027474	-0.036231	-0.057451	0.999957	-0.006403	0.006364	0.002202	0.025087	-0.363925	0.913731	0.178954	161.719184	10.142479	-138.202850	-0.733859	-0.656080	-0.176097	-0.674037	0.671069	0.308773	-0.084407	0.345291	-0.934692
16802	-0.842167	-2.048874	-6.140932	-0.008691	-0.020545	-0.061353	0.999987	-0.000705	0.004884	0.001499	0.020106	-0.363444	0.914258	0.177867	161.639673	9.558410	-138.189687	-0.735008	-0.657411	-0.166053	-0.671716	0.672543	0.310619	-0.092527	0.339848	-0.935918
16803	-0.068308	0.332561	-8.505819	-0.001057	0.003343	-0.085053	0.999990	0.000212	0.004384	0.000257	0.016129	-0.363982	0.914463	0.176110	161.682420	9.073453	-138.058000	-0.734514	-0.660015	-0.157701	-0.671376	0.673005	0.310351	-0.098703	0.333834	-0.937450
16804	0.696909	3.567558	-9.984119	0.006476	0.035920	-0.099786	0.999983	0.002489	0.005159	-0.000617	0.012433	-0.365411	0.914742	0.171955	162.005645	8.534987	-137.803480	-0.732641	-0.664237	-0.148413	-0.672788	0.673813	0.305502	-0.102923	0.323674	-0.940554
16805	-0.339183	4.600466	-11.291677	-0.004008	0.046275	-0.112785	0.999979	0.002357	0.005953	-0.001212	0.008056	-0.367506	0.914754	0.167630	162.322309	7.929172	-137.458930	-0.729749	-0.669654	-0.137949	-0.675056	0.673679	0.300759	-0.108471	0.312602	-0.943671
16806	-1.490771	4.059364	-11.712423	-0.015544	0.041100	-0.116864	0.999972	0.004103	0.006047	-0.001729	0.004329	-0.370061	0.914826	0.161647	162.844645	7.328565	-137.058768	-0.726073	-0.675683	-0.127559	-0.678482	0.673851	0.292554	-0.111718	0.298962	-0.947703
16807	-1.890467	3.611111	-11.311255	-0.019477	0.036486	-0.112894	0.999980	0.003121	0.005446	-0.001172	0.000689	-0.371992	0.914897	0.156794	163.237767	6.771733	-136.746000	-0.723242	-0.680454	-0.117914	-0.680886	0.674074	0.286389	-0.115391	0.287414	-0.950830
16808	-1.780457	3.507425	-11.315883	-0.018460	0.035253	-0.112997	0.999983	0.001705	0.005564	0.000757	-0.003879	-0.372168	0.915431	0.153174	163.443521	6.137260	-136.645454	-0.722952	-0.682576	-0.106911	-0.680200	0.676058	0.283327	-0.121115	0.277553	-0.953046
